assists,value_form,team,goals_scored,team_name,red_cards,event_total,form,total_points,second_name,event_points,ea_index,type_name,cost_change_start_fall,first_name,transfers_in,minutes,transfers_out,cost_change_start,transfers_out_event,selected_by_percent,selected_by,bps,ep_next,value_season,dreamteam_count,web_name,now_cost,penalties_saved,cost_change_event_fall,ep_this,team_id,event_explain,goals_conceded,id,cost_change_event,clean_sheets,transfers_in_event,yellow_cards,penalties_missed,code,element_type,team_code,saves,own_goals,bonus,status,points_per_game
0,1.2,18,0,Swansea,0,7,6.0,18,Williams,7,51,Defender,0,Ashley,82127,270,15376,0,6435,5.4,5.4,84,6.0,3.6,0,Williams,50,0,0,6.0,18,"[['Bonus', 1, 1], ['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",1,449,0,2,36659,0,0,19159,2,80,0,0,4,a,6.0
0,1.0,18,0,Swansea,0,6,4.7,14,Taylor,6,39,Defender,0,Neil,42642,232,7476,0,4295,1.9,1.9,57,4.7,3.1,0,Taylor,45,0,0,4.7,18,"[['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",1,450,0,2,24382,1,0,47390,2,80,0,0,2,a,4.7
0,0.0,18,0,Swansea,0,0,0.0,0,Tate,0,0,Defender,0,Alan,132,0,1617,0,332,0.1,0.1,0,0.0,0.0,0,Tate,40,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,451,0,0,30,0,0,11883,2,80,0,0,0,i,0.0
0,0.9,18,0,Swansea,0,6,4.7,14,Rangel,6,54,Defender,0,Angel,8786,270,2659,0,917,0.7,0.7,76,4.7,2.8,0,Rangel,50,0,0,4.7,18,"[['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",1,452,0,2,2241,0,0,42996,2,80,0,0,0,a,4.7
0,0.0,18,0,Swansea,0,0,0.0,0,Chico,0,0,Defender,0,,3,0,2105,0,215,0.1,0.1,0,0.0,0.0,0,Chico,50,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,453,0,0,0,0,0,53138,2,80,0,0,0,u,0.0
0,0.0,18,0,Swansea,0,0,0.0,0,Bartley,0,0,Defender,1,Kyle,18059,0,8209,-1,2378,1.0,1.0,0,0.0,0.0,0,Bartley,39,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,454,0,0,8826,0,0,59940,2,80,0,0,0,a,0.0
0,0.1,15,0,Spurs,0,1,0.3,1,Davies,1,2,Defender,2,Ben,1077,19,72328,-2,7017,2.1,2.1,4,0.3,0.2,0,Davies,48,0,0,0.3,15,"[['Minutes played', 19, 1]]",0,455,0,0,304,0,0,115556,2,6,0,0,0,a,1.0
0,0.1,18,0,Swansea,0,0,0.7,2,Tiendalli,0,5,Defender,0,Dwight,299,39,450,0,106,0.1,0.1,10,0.7,0.4,0,Tiendalli,45,0,0,0.7,18,"[['Minutes played', 0, 0]]",0,456,0,0,20,0,0,39221,2,80,0,0,0,a,1.0
0,1.0,18,0,Swansea,0,6,4.7,14,Amat,6,52,Defender,0,Jordi,22117,270,4623,0,2110,0.8,0.8,74,4.7,3.1,0,Amat,45,0,0,4.7,18,"[['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",1,457,0,2,9146,0,0,80789,2,80,0,0,0,a,4.7
0,0.0,18,0,Swansea,0,0,0.0,0,Richards,0,0,Defender,0,Jazz,1024,0,2549,0,660,0.4,0.4,0,0.0,0.0,0,Richards,40,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,458,0,0,269,0,0,73459,2,80,0,0,0,a,0.0
0,0.0,18,0,Swansea,0,0,0.0,0,Kingsley,0,0,Defender,1,Stephen,124,0,367,-1,78,0.0,0.0,0,0.0,0.0,0,Kingsley,44,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,459,0,0,18,0,0,96306,2,80,0,0,0,a,0.0
1,1.0,18,1,Swansea,0,8,5.3,16,Routledge,8,64,Midfielder,0,Wayne,22196,244,6944,0,2026,1.2,1.2,37,5.3,2.9,0,Routledge,55,0,0,5.3,18,"[['Clean sheets', 1, 1], ['Minutes played', 65, 2], ['Goals scored', 1, 5]]",1,460,0,2,5393,0,0,11829,3,80,0,0,0,a,5.3
0,1.6,18,3,Swansea,0,16,9.0,27,Dyer,16,101,Midfielder,-1,Nathan,173178,221,13041,1,8220,6.3,6.3,84,9.0,4.8,2,Dyer,56,0,-1,9.0,18,"[['Bonus', 3, 3], ['Clean sheets', 1, 1], ['Minutes played', 90, 2], ['Goals scored', 2, 10]]",1,461,1,2,139866,1,0,21083,3,80,0,0,5,a,9.0
0,0.0,18,0,Swansea,0,0,0.0,0,Britton,0,0,Midfielder,0,Leon,85,0,998,0,230,0.1,0.1,0,0.0,0.0,0,Britton,45,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,462,0,0,21,0,0,15114,3,80,0,0,0,i,0.0
0,0.0,18,0,Swansea,0,0,0.0,0,Hernández,0,0,Midfielder,0,Pablo,4,0,1615,0,179,0.0,0.0,0,0.0,0.0,0,Hernández,60,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,463,0,0,1,0,0,28690,3,80,0,0,0,u,0.0
0,0.0,18,0,Swansea,0,0,0.0,0,Pozuelo Melero,0,0,Midfielder,0,Alejandro,1,0,21,0,3,0.0,0.0,0,0.0,0.0,0,Álex Pozuelo,45,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,464,0,0,0,0,0,89238,3,80,0,0,0,u,0.0
0,0.4,18,0,Swansea,0,3,2.0,6,Shelvey,3,49,Midfielder,1,Jonjo,9458,263,79252,-1,21563,6.5,6.5,33,2.0,1.1,0,Shelvey,54,0,1,2.0,18,"[['Clean sheets', 1, 1], ['Minutes played', 83, 2]]",1,465,-1,2,779,2,0,50232,3,80,0,0,0,a,2.0
0,0.0,18,0,Swansea,0,0,0.0,0,Michu,0,0,Midfielder,0,Miguel,4,0,54,0,8,0.0,0.0,0,0.0,0.0,0,Michu,75,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,466,0,0,0,0,0,54322,3,80,0,0,0,u,0.0
0,0.0,18,0,Swansea,0,0,0.0,0,Cañas Ruiz Herrera,0,0,Midfielder,1,José Alberto,500,0,2311,-1,796,0.2,0.2,0,0.0,0.0,0,José Cañas,44,0,1,0.0,18,"[['Minutes played', 0, 0]]",0,467,-1,0,189,0,0,86989,3,80,0,0,0,u,0.0
0,0.0,18,0,Swansea,0,0,0.0,0,Lucas,0,0,Midfielder,0,Lee,395,0,1434,0,380,0.2,0.2,0,0.0,0.0,0,Lucas,45,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,468,0,0,55,0,0,82055,3,80,0,0,0,a,0.0
0,0.0,18,0,Swansea,0,0,0.0,0,Fulton,0,0,Midfielder,0,Jay,140,0,153,0,33,0.0,0.0,0,0.0,0.0,0,Fulton,45,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,469,0,0,24,0,0,96305,3,80,0,0,0,a,0.0
0,0.0,18,0,Swansea,0,0,0.0,0,King,0,0,Midfielder,0,Adam,312,0,718,0,213,0.1,0.1,0,0.0,0.0,0,King,45,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,470,0,0,41,0,0,148420,3,80,0,0,0,a,0.0
0,0.8,18,1,Swansea,0,2,4.3,13,Ki,2,66,Midfielder,-1,Sung-Yueng,100034,270,31550,1,13395,3.6,3.6,53,4.3,2.5,0,Ki Sung-Yueng,51,0,0,4.3,18,"[['Yellow cards', 1, -1], ['Clean sheets', 1, 1], ['Minutes played', 90, 2]]",1,471,0,2,8856,2,0,76542,3,80,0,0,2,a,4.3
0,0.2,18,0,Swansea,0,2,2.0,6,Bony,2,65,Forward,0,Wilfried,63710,214,93454,0,33651,7.0,7.0,10,2.0,0.7,0,Bony,85,0,0,2.0,18,"[['Minutes played', 75, 2]]",1,472,0,2,3106,0,0,57001,4,80,0,0,0,a,2.0
0,0.0,18,0,Swansea,0,0,0.0,0,Donnelly,0,0,Forward,0,Rory,134,0,381,0,86,0.0,0.0,0,0.0,0.0,0,Donnelly,45,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,473,0,0,26,0,0,89505,4,80,0,0,0,i,0.0
0,0.1,18,0,Swansea,0,1,1.0,3,Gomis,1,9,Forward,2,Bafétimbi,3880,56,14188,-2,3315,0.6,0.6,4,1.0,0.4,0,Gomis,68,0,1,1.0,18,"[['Minutes played', 15, 1]]",0,474,-1,0,244,0,0,37998,4,80,0,0,0,a,1.0
0,0.0,18,0,Swansea,0,0,0.0,0,Emnes,0,0,Forward,0,Marvin,46,0,148,0,32,0.0,0.0,0,0.0,0.0,0,Emnes,50,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,475,0,0,12,0,0,39270,4,80,0,0,0,i,0.0
0,0.0,19,0,West Brom,0,0,0.0,0,Myhill,0,0,Goalkeeper,0,Boaz,20104,0,51641,0,15426,17.3,17.3,0,0.0,0.0,0,Myhill,40,0,0,0.0,19,"[['Minutes played', 0, 0]]",0,476,0,0,5024,0,0,12086,1,35,0,0,0,a,0.0
0,0.7,19,0,West Brom,0,2,3.0,9,Foster,2,20,Goalkeeper,0,Ben,8451,270,16984,0,5912,3.9,3.9,43,2.3,2.0,0,Foster,45,0,0,3.0,19,"[['Saves', 4, 1], ['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",5,477,0,1,1399,0,0,9089,1,35,6,0,0,d,3.0
0,0.5,19,0,West Brom,0,1,2.3,7,Olsson,1,22,Defender,0,Jonas,270,270,2357,0,522,0.3,0.3,43,2.3,1.4,0,Olsson,50,0,0,2.3,19,"[['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",5,478,0,1,59,1,0,39253,2,35,0,0,0,a,2.3
0,0.0,19,0,West Brom,0,0,0.0,0,McAuley,0,0,Defender,0,Gareth,54,0,514,0,115,0.1,0.1,0,0.0,0.0,0,McAuley,50,0,0,0.0,19,"[['Minutes played', 0, 0]]",0,479,0,0,11,0,0,19272,2,35,0,0,0,a,0.0
0,0.5,19,0,West Brom,0,1,2.3,7,Dawson,1,10,Defender,0,Craig,1264,270,1446,0,419,0.2,0.2,47,2.3,1.6,0,Dawson,45,0,0,2.3,19,"[['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",5,480,0,1,295,1,0,60232,2,35,0,0,0,a,2.3
0,0.0,19,0,West Brom,0,0,0.0,0,O'Neil,0,0,Defender,0,Liam,517,0,1883,0,423,0.2,0.2,0,0.0,0.0,0,O'Neil,40,0,0,0.0,19,"[['Minutes played', 0, 0]]",0,481,0,0,88,0,0,153475,2,35,0,0,0,a,0.0
0,0.0,19,0,West Brom,0,0,0.0,0,Daniels,0,0,Defender,0,Donervon,259,0,960,0,248,0.1,0.1,0,0.0,0.0,0,Daniels,40,0,0,0.0,19,"[['Minutes played', 0, 0]]",0,482,0,0,42,0,0,146339,2,35,0,0,0,a,0.0
0,0.0,19,0,West Brom,0,0,0.0,0,Lescott,0,0,Defender,1,Joleon,94,0,4044,-1,631,0.2,0.2,0,0.0,0.0,0,Lescott,49,0,1,0.0,19,"[['Minutes played', 0, 0]]",0,483,-1,0,45,0,0,7551,2,35,0,0,0,i,0.0
0,0.1,19,0,West Brom,0,0,0.3,1,Baird,0,1,Defender,0,Chris,3054,14,5401,0,1486,0.7,0.7,4,0.3,0.2,0,Baird,40,0,0,0.3,19,"[['Minutes played', 0, 0]]",1,484,0,0,162,0,0,15968,2,35,0,0,0,a,1.0
0,0.2,19,0,West Brom,0,0,0.7,2,Pocognoli,0,10,Defender,1,Sébastien,221,149,1423,-1,374,0.1,0.1,9,0.3,0.5,0,Pocognoli,44,0,1,0.3,19,"[['Minutes played', 0, 0]]",2,485,-1,0,15,0,0,42583,2,35,0,0,0,d,1.0
0,0.2,19,0,West Brom,0,1,1.0,3,Sessegnon,1,0,Midfielder,2,Stephane,625,54,8156,-2,1261,0.4,0.4,3,1.0,0.5,0,Sessegnon,58,0,0,1.0,19,"[['Minutes played', 45, 1]]",2,486,0,0,78,0,0,34392,3,35,0,0,0,a,1.0
0,0.0,19,0,West Brom,0,0,0.0,0,Thorne,0,0,Midfielder,0,George,2,0,24,0,5,0.0,0.0,0,0.0,0.0,0,Thorne,45,0,0,0.0,19,"[['Minutes played', 0, 0]]",0,487,0,0,0,0,0,79843,3,35,0,0,0,u,0.0
0,0.3,19,0,West Brom,0,0,1.3,4,Dorrans,0,25,Midfielder,0,Graham,217,218,638,0,223,0.1,0.1,15,1.0,0.8,0,Dorrans,50,0,0,1.3,19,"[['Yellow cards', 1, -1], ['Minutes played', 45, 1]]",3,488,0,1,17,2,0,20141,3,35,0,0,0,d,1.3
1,0.5,19,0,West Brom,0,1,3.0,9,Gardner,1,43,Midfielder,0,Craig,3266,263,1871,0,686,0.2,0.2,49,3.0,1.6,0,Gardner,55,0,0,3.0,19,"[['Yellow cards', 1, -1], ['Minutes played', 90, 2]]",4,489,0,1,62,2,0,28468,3,35,0,0,1,a,3.0
0,0.1,19,0,West Brom,0,1,0.3,1,Morrison,1,9,Midfielder,0,James,65,19,303,0,49,0.0,0.0,5,0.3,0.2,0,Morrison,55,0,0,0.3,19,"[['Minutes played', 19, 1]]",0,490,0,0,11,0,0,18008,3,35,0,0,0,a,1.0
0,0.5,19,0,West Brom,0,2,2.3,7,Mulumbu,2,20,Midfielder,0,Youssouf,416,270,2844,0,714,0.3,0.3,46,2.3,1.4,0,Mulumbu,50,0,0,2.3,19,"[['Minutes played', 90, 2]]",5,491,0,1,48,0,0,39895,3,35,0,0,0,a,2.3
0,0.4,19,0,West Brom,0,2,2.0,6,Brunt,2,21,Midfielder,0,Chris,328,237,1532,0,405,0.2,0.2,19,2.0,1.1,0,Brunt,55,0,0,2.0,19,"[['Minutes played', 71, 2]]",4,492,0,1,27,1,0,19151,3,35,0,0,0,a,2.0
0,0.1,19,0,West Brom,0,0,0.3,1,Yacob,0,1,Midfielder,1,Claudio,1048,7,4523,-1,1167,0.4,0.4,3,0.3,0.2,0,Yacob,44,0,1,0.3,19,"[['Minutes played', 0, 0]]",1,493,-1,0,489,0,0,55829,3,35,0,0,0,a,1.0
0,0.0,19,0,West Brom,0,0,0.0,0,Roofe,0,0,Midfielder,0,Kemar,199,0,547,0,129,0.1,0.1,0,0.0,0.0,0,Roofe,45,0,0,0.0,19,"[['Minutes played', 0, 0]]",0,494,0,0,24,0,0,98760,3,35,0,0,0,a,0.0
1,0.4,19,0,West Brom,0,0,2.0,6,Anichebe,0,8,Forward,0,Victor,5288,141,9673,0,2551,0.5,0.5,8,1.5,1.2,0,Anichebe,50,0,0,1.5,19,"[['Minutes played', 0, 0]]",2,495,0,0,96,0,0,28593,4,35,0,0,0,d,3.0
0,1.0,19,2,West Brom,0,2,5.7,17,Berahino,2,54,Forward,-1,Saido,207672,268,72199,1,36139,6.9,6.9,66,5.7,3.0,1,Berahino,56,0,0,5.7,19,"[['Minutes played', 90, 2]]",5,496,0,1,9740,0,0,91972,4,35,0,0,3,a,5.7
0,0.0,20,0,West Ham,0,0,0.0,0,Jääskeläinen,0,0,Goalkeeper,1,Jussi,380,0,8688,-1,1826,1.0,1.0,0,0.0,0.0,0,Jääskeläinen,44,0,1,0.0,20,"[['Minutes played', 0, 0]]",0,497,-1,0,88,0,0,1344,1,21,0,0,0,a,0.0
0,0.5,20,0,West Ham,0,2,2.7,8,San Miguel del Castillo,2,28,Goalkeeper,0,Adrián,2528,270,2543,0,880,0.6,0.6,37,2.7,1.6,0,Adrián,50,0,0,2.7,20,"[['Saves', 4, 1], ['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",5,498,0,0,240,0,0,60706,1,21,11,0,0,a,2.7
0,-0.1,20,0,West Ham,1,0,-0.3,-1,Collins,0,-6,Defender,0,James,287,62,11198,0,1753,0.4,0.4,7,0.0,-0.2,0,Collins,45,0,0,0.0,20,"[['Minutes played', 0, 0]]",1,499,0,0,32,0,0,8380,2,21,0,0,0,i,-1.0
0,0.7,20,0,West Ham,0,0,3.0,9,O'Brien,0,21,Defender,0,Joey,22738,241,9611,0,3349,1.0,1.0,52,2.3,2.0,0,O'Brien,45,0,0,3.0,20,"[['Yellow cards', 1, -1], ['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",4,500,0,1,550,2,0,19575,2,21,0,0,2,d,3.0
0,0.3,20,0,West Ham,0,1,1.3,4,Reid,1,27,Defender,0,Winston,1809,270,4350,0,1430,0.7,0.7,45,1.3,0.8,0,Reid,50,0,0,1.3,20,"[['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",5,501,0,0,175,1,0,48717,2,21,0,0,0,a,1.3
0,0.1,20,0,West Ham,0,0,0.3,1,Demel,0,1,Defender,1,Guy,169,29,4842,-1,1094,0.4,0.4,4,0.3,0.2,0,Demel,49,0,0,0.3,20,"[['Minutes played', 0, 0]]",1,502,0,0,36,0,0,10356,2,21,0,0,0,a,1.0
0,0.0,20,0,West Ham,0,0,0.0,0,Potts,0,0,Defender,0,Daniel,431,0,1516,0,359,0.2,0.2,0,0.0,0.0,0,Potts,40,0,0,0.0,20,"[['Minutes played', 0, 0]]",0,503,0,0,74,0,0,108411,2,21,0,0,0,a,0.0
0,0.1,20,0,West Ham,0,1,0.7,2,Tomkins,1,13,Defender,0,James,156,180,2047,0,299,0.2,0.2,24,0.7,0.4,0,Tomkins,50,0,0,0.7,20,"[['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",4,504,0,0,37,1,0,49413,2,21,0,0,0,a,1.0
0,0.0,20,0,West Ham,0,0,0.0,0,Chambers,0,0,Defender,0,Leo,954,0,3585,0,921,0.5,0.5,0,0.0,0.0,0,Chambers,40,0,0,0.0,20,"[['Minutes played', 0, 0]]",0,505,0,0,182,0,0,137951,2,21,0,0,0,a,0.0
0,0.2,20,0,West Ham,0,0,1.3,4,Cresswell,0,30,Defender,0,Aaron,1249,270,3163,0,1072,0.4,0.4,32,1.3,0.7,0,Cresswell,55,0,0,1.3,20,"[['Yellow cards', 1, -1], ['Minutes played', 90, 2], ['Goals conceded', 3, -1]]",5,506,0,0,107,1,0,55459,2,21,0,0,0,a,1.3
0,0.8,20,1,West Ham,0,2,4.7,14,Downing,2,61,Midfielder,0,Stewart,49809,269,12608,0,6424,2.0,2.0,58,4.7,2.5,1,Downing,55,0,0,4.7,20,"[['Minutes played', 90, 2]]",5,507,0,0,2617,0,0,12002,3,21,0,0,3,a,4.7
1,0.8,20,1,West Ham,0,9,4.7,14,Noble,9,64,Midfielder,0,Mark,7449,270,24093,0,4013,3.4,3.4,70,4.7,2.5,0,Noble,55,0,0,4.7,20,"[['Bonus', 2, 2], ['Minutes played', 90, 2], ['Goals scored', 1, 5]]",5,508,0,0,4094,0,1,18073,3,21,0,0,2,a,4.7
0,0.1,20,0,West Ham,0,1,0.3,1,Morrison,1,4,Midfielder,0,Ravel,159,34,382,0,85,0.0,0.0,3,0.3,0.2,0,Morrison,50,0,0,0.3,20,"[['Minutes played', 34, 1]]",2,509,0,0,34,0,0,90518,3,21,0,0,0,a,1.0
0,0.1,20,0,West Ham,0,0,0.7,2,Nolan,0,3,Midfielder,1,Kevin,3860,90,101904,-1,14935,2.1,2.1,13,0.0,0.3,0,Nolan,64,0,0,0.0,20,"[['Minutes played', 0, 0]]",1,510,0,0,9,0,0,5306,3,21,0,0,0,i,2.0
0,0.2,7,0,Hull,0,1,1.0,3,Diamé,1,2,Midfielder,1,Mohamed,376,57,2936,-1,653,0.2,0.2,12,1.0,0.6,0,Diamé,54,0,0,1.0,7,"[['Minutes played', 33, 1]]",3,511,0,0,191,0,0,28147,3,88,0,0,0,a,1.0
0,0.0,20,0,West Ham,0,0,0.0,0,Diarra,0,0,Midfielder,0,Alou,364,0,2305,0,735,0.2,0.2,0,0.0,0.0,0,Alou Diarra,45,0,0,0.0,20,"[['Minutes played', 0, 0]]",0,512,0,0,3,0,0,8742,3,21,0,0,0,u,0.0
0,0.0,20,0,West Ham,0,0,0.0,0,Jarvis,0,0,Midfielder,1,Matthew,51,0,1373,-1,281,0.1,0.1,0,0.0,0.0,0,Jarvis,54,0,0,0.0,20,"[['Minutes played', 0, 0]]",0,513,0,0,14,0,0,18818,3,21,0,0,0,i,0.0
1,0.5,20,0,West Ham,0,2,2.7,8,Kouyate,2,39,Midfielder,0,Cheikhou,2792,270,1785,0,655,0.3,0.3,45,2.7,1.6,0,Kouyate,50,0,0,2.7,20,"[['Minutes played', 90, 2]]",5,514,0,0,251,1,0,55037,3,21,0,0,0,a,2.7
0,0.1,20,0,West Ham,0,0,0.3,1,Poyet,0,1,Midfielder,0,Diego,768,8,7830,0,2048,0.8,0.8,3,0.3,0.2,0,Poyet,45,0,0,0.3,20,"[['Minutes played', 0, 0]]",0,515,0,0,74,0,0,103527,3,21,0,0,0,a,1.0
0,0.0,20,0,West Ham,0,0,0.0,0,Carroll,0,0,Forward,0,Andy,81,0,562,0,99,0.0,0.0,0,0.0,0.0,0,Carroll,70,0,0,0.0,20,"[['Minutes played', 0, 0]]",0,516,0,0,29,0,0,40142,4,21,0,0,0,i,0.0
0,0.4,20,0,West Ham,0,1,1.7,5,Vaz Te,1,26,Forward,0,Ricardo,28967,214,36518,0,11876,3.2,3.2,8,1.7,1.1,0,Vaz Te,45,0,0,1.7,20,"[['Minutes played', 57, 1]]",2,517,0,1,3985,0,0,17353,4,21,0,0,0,a,1.7
0,0.0,20,0,West Ham,0,0,0.0,0,Maiga,0,0,Forward,1,Modibo,135,0,745,-1,190,0.0,0.0,0,0.0,0.0,0,Maiga,49,0,0,0.0,20,"[['Minutes played', 0, 0]]",0,518,0,0,3,0,0,42954,4,21,0,0,0,u,0.0
0,0.0,20,0,West Ham,0,0,0.0,0,Lee,0,0,Forward,0,Elliot,980,0,1775,0,498,0.2,0.2,0,0.0,0.0,0,Lee,45,0,0,0.0,20,"[['Minutes played', 0, 0]]",0,519,0,0,159,0,0,149485,4,21,0,0,0,a,0.0
0,0.7,20,1,West Ham,0,2,3.3,10,Cole,2,37,Forward,0,Carlton,17882,225,10237,0,4232,1.2,1.2,29,3.3,2.0,0,Cole,50,0,0,3.3,20,"[['Minutes played', 78, 2]]",3,520,0,1,4274,0,0,12799,4,21,0,0,0,a,3.3
1,0.6,20,1,West Ham,0,4,3.7,11,Zárate,4,53,Forward,1,Mauro,29474,138,14637,-1,5132,1.4,1.4,38,3.7,1.7,0,Zárate,64,0,0,3.7,20,"[['Assists', 1, 3], ['Minutes played', 56, 1]]",2,521,0,0,3886,0,0,49696,4,21,0,0,1,a,5.5
0,0.8,4,4,Chelsea,0,12,8.0,24,da Silva Costa,12,126,Forward,-1,Diego,539063,259,281059,1,9642,45.8,45.8,113,6.0,2.3,1,Diego Costa,106,0,-1,6.0,4,"[['Yellow cards', 1, -1], ['Bonus', 3, 3], ['Minutes played', 90, 2], ['Goals scored', 2, 8]]",4,522,1,1,324490,2,0,18507,4,8,0,0,4,d,8.0
0,0.4,3,0,Burnley,0,2,2.0,6,Jutkiewicz,2,9,Forward,1,Lukas,3331,240,7188,-1,2107,0.4,0.4,3,2.0,1.2,0,Jutkiewicz,49,0,1,2.0,3,"[['Minutes played', 90, 2]]",4,523,-1,1,961,0,0,34654,4,90,0,0,0,a,2.0
0,0.1,9,0,Liverpool,0,1,0.7,2,Markovic,1,7,Midfielder,0,Lazar,3324,61,5318,0,1664,0.3,0.3,11,0.7,0.3,0,Markovic,75,0,0,0.7,9,"[['Minutes played', 30, 1]]",1,524,0,0,254,0,0,99323,3,14,0,0,0,a,1.0
1,0.4,12,0,Newcastle,0,5,3.3,10,Cabella,5,16,Midfielder,0,Rémy,26843,270,23214,0,7102,2.4,2.4,50,3.3,1.3,0,Cabella,75,0,0,3.3,12,"[['Assists', 1, 3], ['Minutes played', 90, 2]]",5,525,0,1,2119,0,0,66957,3,4,0,0,0,a,3.3
1,0.4,12,0,Newcastle,0,5,3.0,9,Rivière,5,19,Forward,0,Emmanuel,22755,248,20616,0,7052,1.5,1.5,18,3.0,1.3,0,Rivière,70,0,0,3.0,12,"[['Assists', 1, 3], ['Minutes played', 90, 2]]",4,526,0,1,1815,0,0,51621,4,4,0,0,0,a,3.0
0,1.1,12,1,Newcastle,0,9,5.7,17,Janmaat,9,46,Defender,0,Daryl,39906,258,14675,0,5587,3.5,3.5,63,5.7,3.4,0,Janmaat,50,0,0,5.7,12,"[['Bonus', 2, 2], ['Minutes played', 78, 2], ['Goals scored', 1, 6], ['Goals conceded', 2, -1]]",4,527,0,1,18846,1,0,52940,2,4,0,0,4,a,5.7
0,0.1,4,0,Chelsea,0,1,0.3,1,Luis,1,1,Defender,3,Filipe,8388,8,193793,-3,22353,4.6,4.6,2,0.3,0.2,0,Filipe Luis,57,0,0,0.3,4,"[['Minutes played', 8, 1]]",0,528,0,0,548,0,0,18595,2,8,0,0,0,a,1.0
0,0.7,13,0,QPR,0,6,3.0,9,Ferdinand,6,28,Defender,0,Rio,13717,270,52838,0,9889,5.9,5.9,59,3.0,2.0,0,Ferdinand,45,0,0,3.0,13,"[['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",5,529,0,1,2648,0,0,2034,2,52,0,0,1,a,3.0
0,0.1,20,0,West Ham,0,1,0.7,2,Valencia,1,1,Forward,1,Enner,2415,22,4987,-1,1522,0.3,0.3,4,0.7,0.3,0,Valencia,69,0,1,0.7,20,"[['Minutes played', 12, 1]]",2,530,-1,0,145,0,0,148179,4,21,0,0,0,a,1.0
0,0.2,19,0,West Brom,0,2,1.0,3,Ideye,2,11,Forward,0,Brown,1032,129,1581,0,530,0.1,0.1,-3,1.0,0.5,0,Ideye,60,0,0,1.0,19,"[['Minutes played', 90, 2]]",3,531,0,0,72,0,0,49958,4,35,0,0,0,a,1.5
0,0.9,8,2,Leicester,0,7,5.0,15,Ulloa,7,60,Forward,0,Leonardo,32308,236,8792,0,3436,1.4,1.4,51,5.0,2.7,0,Ulloa,55,0,0,5.0,8,"[['Bonus', 1, 1], ['Minutes played', 76, 2], ['Goals scored', 1, 4]]",5,532,0,0,18436,0,0,54316,4,13,0,0,1,a,5.0
0,0.1,16,0,Stoke,0,0,0.7,2,Krkic,0,6,Forward,2,Bojan,19108,140,262991,-2,64446,8.9,8.9,13,0.7,0.4,0,Bojan,53,0,1,0.7,16,"[['Minutes played', 0, 0]]",2,533,-1,0,1027,1,0,40276,4,110,0,0,0,a,1.0
0,0.5,13,0,QPR,0,6,2.7,8,Caulker,6,23,Defender,1,Steven,6361,270,129900,-1,21045,10.7,10.7,48,2.7,1.6,0,Caulker,49,0,0,2.7,13,"[['Clean sheets', 1, 4], ['Minutes played', 90, 2]]",5,534,0,1,1385,0,0,68815,2,52,0,0,0,a,2.7
0,0.0,18,0,Swansea,0,0,0.0,0,Tremmel,0,0,Goalkeeper,0,Gerhard,174,0,854,0,201,0.1,0.1,0,0.0,0.0,0,Tremmel,45,0,0,0.0,18,"[['Minutes played', 0, 0]]",0,535,0,0,57,0,0,5288,1,80,0,0,0,a,0.0
0,0.3,5,0,Crystal Palace,0,1,1.7,5,Campbell,1,18,Forward,1,Fraizer,4935,192,43437,-1,11434,2.3,2.3,11,1.7,0.9,0,Campbell,54,0,0,1.7,5,"[['Minutes played', 39, 1]]",6,536,0,0,352,0,0,28541,4,31,0,0,0,a,1.7
0,0.2,18,0,Swansea,0,1,1.0,3,Montero,1,16,Midfielder,1,Jefferson,1291,74,4107,-1,1028,0.2,0.2,15,1.0,0.5,0,Montero,59,0,1,1.0,18,"[['Minutes played', 25, 1]]",0,537,-1,0,44,0,0,49195,3,80,0,0,0,a,1.0
0,0.0,8,0,Leicester,0,0,0.0,0,Bakayogo,0,0,Defender,0,Zoumana,618,0,2701,0,710,0.4,0.4,0,0.0,0.0,0,Bakayogo,40,0,0,0.0,8,"[['Minutes played', 0, 0]]",0,538,0,0,114,0,0,39259,2,13,0,0,0,a,0.0
